51.0058,4.6386
37.751,-97.822
43.0206,-70.9049
38.6583,-77.2481
43.6046,1.4451
40.8806,-74.1456
47.3804,8.5412
64.1514,-21.9388
55.4167,24
49.1156,10.7511
37.5625,-122.0004
50.4522,30.5287
45.748,4.85
52.151,4.4508
48.4653,35.033
48.3016,16.3436
60.1719,24.9347
28.0084,-82.6951
48.8582,2.3387
48.8582,2.3387
55.4167,24
35.401,-80.8688
50.0128,15.965
43.2138,-77.4575
19.0748,72.8856
51.2993,9.491
49.982,36.2566
51.2993,9.491
50.1113,14.4063
47.5232,21.6334
51.4964,-0.1224
-23.5335,-46.6359
50.1188,8.6843
52.2103,7.9271
44.8261,-93.3755
51.5368,-0.6718
48.8582,2.3387
47.1449,8.1551
37.4585,126.7015
47.7535,11.5844
-27.4679,153.0325
37.3197,-76.7625
50.0301,8.8812
60.1719,24.9347
49.1156,10.7511
48.8582,2.3387
4.6496,-74.0632
47.1449,8.1551
52.2659,5.1478
50.1188,8.6843
51.8708,12.6134
39.2259,-76.6182
39.0469,-77.4903
51.9187,4.4721
53.3379,-6.2591
34.0544,-118.2441
37.3931,-121.962
40.8229,-74.4592
52.3759,4.8975
49.4591,8.0771
52.3759,4.8975
49.1156,10.7511
49.1156,10.7511
49.1627,-123.9783
37.3388,-121.8916
52.3891,4.6563
48.1181,14.8629
51.2993,9.491
-34.9281,138.5999
55.4167,24
37.751,-97.822
60.1719,24.9347
48.8582,2.3387
37.5112,126.9741
39.9625,-83.0061
37.5794,126.9754
41.2591,-95.8517
32.8608,-79.9746
51.2993,9.491
41.3723,-73.751
35.5825,-82.6115
39.9625,-83.0061
49.405,11.1617
48.1833,17.0379
37.3388,-121.8916
34.6946,135.5021
38.6287,-90.1988
-34.0486,18.4811
49.6861,-124.9286
51.3249,6.6141
48.8582,2.3387
32.3357,35.011
38.7048,-90.4617
53.022,6.5605
55.7483,37.6171
55.7386,37.6068
37.751,-97.822
36.0588,-115.3104
40.65,-112.0061
60.4559,22.2771
37.3931,-121.962
43.8678,-79.442
51.2993,9.491
48.8582,2.3387
43.6319,-79.3716
51.2184,6.7734
39.9625,-83.0061
43.7987,-79.4816
-33.8715,151.2006
39.9625,-83.0061
43.693,-79.8365
51.2993,9.491
51.2993,9.491
48.8323,2.4075
30.2423,-97.7672
53.3379,-6.2591
47.7378,18.3601
45.8234,-119.7257
51.93,4.4264
48.8582,2.3387
48.8582,2.3387
50.1188,8.6843
53.598,12.7636
51.2993,9.491
42.4945,-71.0715
48.8582,2.3387
55.6078,12.9982
52.3824,4.8995
1.3036,103.8554
48.2097,9.0251
50.1103,8.7147
37.3417,-121.9753
60.1719,24.9347
44.7036,-63.5244
49.405,11.1617
27.9634,-82.8264
34.1057,-118.3286
40.8364,-74.1403
49.405,11.1617
60.1719,24.9347
39.0469,-77.4903
50.4522,30.5287
-36,-59.9964
50.8021,8.7857
45.4722,9.1922
50.4522,30.5287
51.2993,9.491
51.2993,9.491
47.0188,28.8128
37.3417,-121.9753
51.2993,9.491
40.5511,-74.4606
48.1336,11.5658
34.0544,-118.2441
1.3078,103.6818
46.2075,6.1173
51.1529,6.7107
47.4112,7.075
26.6113,-80.1743
53.3379,-6.2591
51.5415,-0.0601
26.0333,50.55
37.5625,-122.0004
51.2993,9.491
51.5164,-0.093
60.1719,24.9347
25.0759,121.5516
50.1188,8.6843
52.2296,21.0067
49.1156,10.7511
33.1177,-96.6791
50.4555,30.5365
49.1156,10.7511
43.0189,-71.5693
39.0469,-77.4903
60.1719,24.9347
34.032,-118.2442
62.0163,-6.7657
40.8823,-74.2152
50.1188,8.6843
32.5309,-97.3134
51.1878,6.8607
34.9282,-86.9794
48.8582,2.3387
42.1513,24.7518
51.2993,9.491
40.2785,-3.7865
43.7806,-79.3503
51.2993,9.491
48.8582,2.3387
10.8326,106.6581
38.731,-9.1373
51.5164,-0.093
53.3379,-6.2591
38.894,-77.0365
51.5164,-0.093
49.4527,11.0783
40.7263,-73.9818
39.018,-77.539
55.3662,86.0805
47.2104,8.8053
45.2832,-73.2792
1.3673,103.8014
49.1156,10.7511
49.1156,10.7511
-29.1721,-51.1784
52.352,4.9392
-27.4679,153.0325
46.7522,7.6336
48.8582,2.3387
52.3824,4.8995
60.1719,24.9347
51.9981,4.198
50.1188,8.6843
51.5368,-0.6718
48.8582,2.3387
51.2993,9.491
51.2993,9.491
26.6715,-80.0571
40.2739,-82.3493
55.7386,37.6068
48.8582,2.3387
1.3036,103.8554
53.6926,10.8127
48.8582,2.3387
44.6814,-63.6571
25.0504,121.5324
43.693,-79.8365
22.2578,114.1657
48.9475,2.3858
42.2546,-71.4564
60.1719,24.9347
54.2021,37.6179
17.2528,-88.7465
1.3078,103.6818
-33.8715,151.2006
45.5397,-122.9638
48.8582,2.3387
45.8234,-119.7257
53.8861,25.3041
26.0333,50.55
51.5368,-0.6718
48.8582,2.3387
40.8364,-74.1403
52.3934,-6.7108
26.0333,50.55
39.0469,-77.4903
48.6914,-122.4133
32.8707,-79.8029
51.3503,-0.2014
1.2864,103.8503
48.8582,2.3387
60.1719,24.9347
29.5418,-98.4212
-34.0486,18.4811
49.405,11.1617
60.1719,24.9347
45.8234,-119.7257
60.1719,24.9347
60.1719,24.9347
46.7949,-71.247
26.5355,-80.1098
45.5892,-73.561
40.8364,-74.1403
33.6549,-95.5394
42.696,23.332
50.1188,8.6843
50.1103,8.7147
37.3931,-121.962
51.2993,9.491
48.8582,2.3387
50.1188,8.6843
55.7483,37.6171
-32.9541,-60.6784
43.1479,12.1097
45.4995,-73.5848
39.9625,-83.0061
43.6319,-79.3716
50.1188,8.6843
35.6893,139.6899
51.4981,4.2906
13.7512,100.5172
35.6944,51.4215
49.1156,10.7511
51.5164,-0.093
52.3806,4.8738
52.3824,4.8995
38.894,-77.0365
1.3078,103.6818
38.8939,-94.7067
60.1719,24.9347
42.0483,25.5971
60.2873,24.9759
49.2481,6.9979
50.8534,4.347
50.1188,8.6843
-36.8506,174.7679
37.751,-97.822
44.4022,26.0624
41.0214,28.9948
49.1156,10.7511
34.1449,-118.3887
-36.8506,174.7679
47.4818,8.7077
25.8489,-80.145
45.8234,-119.7257
60.1719,24.9347
1.3078,103.6818
37.4073,-121.939
47.6901,-122.3747
47.6131,-122.2053
45.5375,-122.5989
39.2051,-0.3141
53.3379,-6.2591
49.4423,11.0191
-23.5335,-46.6359
51.9721,5.7417
44.3901,-72.9559
37.9273,-76.8545
19.0748,72.8856
35.8559,139.6416
52.352,4.9392
53.3379,-6.2591
48.8582,2.3387
43.3595,-80.3295
60.1719,24.9347
33.7485,-84.3871
48.8582,2.3387
38.731,-9.1373
41.7349,24.6881
45.4499,-73.8104
53.6132,-2.607
42.6951,23.325
50.1188,8.6843
47.4064,19.2923
34.0544,-118.2441
47.5636,19.0947
52.6959,6.1847
45.4995,-73.5848
40.5056,-78.0086
60.1719,24.9347
41.387,2.1701
33.4734,-82.0111
51.6997,5.6796
50.0705,8.2272
32.9473,-96.7028
49.5971,18.028
52.3824,4.8995
40.5468,-74.1804
1.3673,103.8014
50.1103,8.7147
41.6868,-81.3399
47.6722,-122.1257
47.6034,-122.3414
53.5477,-2.1259
50.1188,8.6843
51.2993,9.491
57.1533,65.5418
44.4022,26.0624
39.9625,-83.0061
37.3931,-121.962
55.7386,37.6068
61.0681,28.1733
43.5898,-79.7599
47.1449,8.1551
37.3951,-5.7285
51.4964,-0.1224
37.2072,126.8168
51.7266,7.171
39.0469,-77.4903
52.3824,4.8995
36.1868,-86.5067
45.4995,-73.5848
60.1719,24.9347
37.2941,-121.8996
60.1719,24.9347
48.706,9.6517
51.2993,9.491
47.0803,2.4
59.3247,18.056
51.2993,9.491
45.471,-73.6726
40.8364,-74.1403
47.9425,-122.2139
51.21,4.5156
35.6893,139.6899
50.458,30.5303
48.8582,2.3387
37.3931,-121.962
-23.5335,-46.6359
40.793,-74.0247
40.9355,-73.7603
48.8582,2.3387
-26.3811,27.8376
37.4585,126.7015
59.3247,18.056
44.283,-89.8861
35.6893,139.6899
41.5977,-73.8895
33.5594,-112.0902
43.6547,-79.3623
53.2599,-2.3212
51.2993,9.491
40.7787,-73.9132
30.2095,-97.7972
42.6951,23.325
60.1719,24.9347
37.751,-97.822
37.3388,-121.8916
48.8323,2.4075
51.5164,-0.093
49.405,11.1617
52.352,4.9392
37.5794,126.9754
49.5801,17.5011
40.5084,-111.8838
50.1188,8.6843
51.2993,9.491
30.4421,-97.6339
32.4736,-93.8039
49.405,11.1617
50.458,30.5303
52.1294,5.5819
40.5084,-111.8838
48.8582,2.3387
51.2993,9.491
33.844,-84.4784
28.5651,-82.3755
37.751,-97.822
52.3669,4.9517
48.8582,2.3387
43.6319,-79.3716
48.767,9.1827
53.4467,-2.1838
42.6951,23.325
52.554,9.632
45.4995,-73.5848
55.7483,37.6171
35.6893,139.6899
50.0853,14.411
43.2626,-2.9238
50.1188,8.6843
48.767,9.1827
35.8456,-83.5392
46.4099,11.2454
38.9816,-9.0734
60.74,15.0032
49.405,11.1617
41.0213,-73.6781
48.8582,2.3387
42.3394,-122.8475
-33.8979,151.1897
50.458,30.5303
48.8582,2.3387
55.7386,37.6068
19.4326,-99.1332
39.867,-75.5928
51.2993,9.491
48.1336,11.5658
38.8116,-76.9877
22.2908,114.1501
39.9625,-83.0061
49.1156,10.7511
49.1156,10.7511
49.1156,10.7511
1.3036,103.8554
40.5511,-74.4606
42.055,-87.6951
-34.0486,18.4811
51.2993,9.491
41.7136,-93.6221
47.1244,7.5251
49.1156,10.7511
37.4585,126.7015
51.4444,7.0114
50.0971,8.5952
48.8582,2.3387
37.751,-97.822
54.9022,83.0335
-38.723,-62.285
43.6319,-79.3716
50.1188,8.6843
47.4919,19.05
53.5544,9.9946
59,26
52.3824,4.8995
34.0485,-118.2529
37.2379,-121.7946
45.9968,24.997
52.3824,4.8995
65.0121,25.4753
48.8582,2.3387
36.7637,-119.7602
48.8582,2.3387
45.4995,-73.5848
-6.2114,106.8446
53.3379,-6.2591
14.1033,-87.2144
51.5263,-0.3559
21.3513,-157.8725
45.4995,-73.5848
37.751,-97.822
33.9924,-118.3991
50.1188,8.6843
42.9933,-71.3486
22.2578,114.1657
34.7446,-86.6714
26.0333,50.55
49.4527,11.0783
46.1953,6.1385
22.2578,114.1657
51.5164,-0.093
35.6419,139.7023
50.1188,8.6843
37.751,-97.822
-33.8715,151.2006
37.3388,-121.8916
50.1188,8.6843
47.4495,8.7092
50.9892,11.298
52.2125,0.1519
49.1156,10.7511
51.9981,4.198
38.696,-77.1995
-12.8671,-38.4807
41.2591,-95.8517
49.4423,11.0191
-34.9281,138.5999
26.348,-80.1498
38.9779,-77.0806
46.9222,-71.3075
51.1878,6.8607
34.0544,-118.2441
60.1719,24.9347
59.8983,30.2618
35.6893,139.6899
33.5637,-83.1702
52.4112,9.6491
49.1156,10.7511
29.646,-95.8023
38.3564,-90.6537
47.5636,19.0947
1.3036,103.8554
60.1719,24.9347
51.5368,-0.6718
22.2578,114.1657
51.6552,-0.3879
45.8234,-119.7257
51.2993,9.491
-12.8671,-38.4807
49.1156,10.7511
45.5135,-122.5041
48.8582,2.3387
47.3682,8.5671
18.1507,-65.4465
50.1972,3.5756
42.696,23.332
51.2993,9.491
51.2993,9.491
28.4566,-80.7978
39.9625,-83.0061
39.9241,-105.0639
39.9625,-83.0061
31.6398,-97.094
62.2308,25.7379
30.6498,104.0555
40.793,-74.0247
19.0748,72.8856
37.3931,-121.962
45.4755,4.5134
43.6319,-79.3716
39.9625,-83.0061
39.0469,-77.4903
-34.0486,18.4811
37.751,-97.822
52.3534,4.9087
38.7913,-77.2806
19.0748,72.8856
37.9921,-1.1201
33.5674,-117.1758
48.8323,2.4075
46.4887,11.3394
29.6138,-82.386
48.8582,2.3387
1.2864,103.8503
51.2993,9.491
53.7302,-1.8432
60.1719,24.9347
51.5368,-0.6718
45.3161,-73.8736
30.2994,120.1612
-4.5833,55.6667
52.4743,13.4359
32.7908,-96.8336
43.693,-79.8365
41.4866,-81.8037
51.0502,-3.0873
59.95,11.0833
47.3682,8.5671
10.8326,106.6581
1.3078,103.6818
43.6547,-79.3623
38.0354,23.8035
49.1156,10.7511
60.1719,24.9347
60.1719,24.9347
52.352,4.9392
39.0469,-77.4903
51.3249,6.6141
48.8582,2.3387
48.1358,16.1467
23.2766,-109.7532
50.0305,13.9435
48.8582,2.3387
39.7067,-104.9694
51.2993,9.491
19.0748,72.8856
51.0955,-0.5116
55.7386,37.6068
38.1367,-7.4508
33.774,-111.9117
37.4585,126.7015
49.1156,10.7511
48.8582,2.3387
37.3388,-121.8916
40.3404,-76.7882
44.0944,-121.2863
39.9625,-83.0061
49.1156,10.7511
51.4964,-0.1224
35.6893,139.6899
58.4016,15.6462
51.2993,9.491
48.8582,2.3387
25.9729,-97.4695
-34.9281,138.5999
48.8582,2.3387
39.4972,-119.7764
14.0037,-60.9993
35.6893,139.6899
54.6816,25.3225
55.5794,37.9151
-27.5817,-48.6535
50.1188,8.6843
60.1719,24.9347
48.5322,12.1383
37.3388,-121.8916
40.793,-74.0247
45.4722,9.1922
51.2993,9.491
55.7386,37.6068
42.9856,-81.2348
51.2993,9.491
52.3672,4.918
60.1719,24.9347
47.469,9.426
42.7069,-84.4138
60.1719,24.9347
39.9625,-83.0061
37.0051,127.2735
50.4522,30.5287
45.4995,-73.5848
49.1156,10.7511
51.2993,9.491
51.6488,0.1926
33.7485,-84.3871
56.9496,24.0978
-33.4513,-70.6653
43.1479,12.1097
42.991,-71.4891
-33.914,18.4129
50.9294,21.3852
38.731,-9.1373
48.8582,2.3387
8.9948,-79.523
40.8364,-74.1403
37.751,-97.822
37.751,-97.822
1.3078,103.6818
48.8582,2.3387
34.4265,-119.8631
52.3759,4.8975
48.8582,2.3387
61.2431,73.4139
53.2157,6.5765
47.6859,-122.2994
49.405,11.1617
44.2492,28.2889
37.9273,-76.8545
51.5638,-0.0765
39.9625,-83.0061
51.2993,9.491
37.751,-97.822
52.3824,4.8995
51.2993,9.491
22.2908,114.1501
40.7597,-73.981
37.4585,126.7015
52.3824,4.8995
48.1837,-1.4338
51.5164,-0.093
51.2993,9.491
51.2993,9.491
50.1188,8.6843
35.6893,139.6899
48.8582,2.3387
32.1045,34.9576
48.2034,19.3545
52.7483,6.8032
51.2993,9.491
50.9892,11.298
48.8582,2.3387
48.8582,2.3387
36.8065,-98.6808
52.4803,10.5526
36.8065,-98.6808
51.2993,9.491
48.8582,2.3387
50.1188,8.6843
47.3512,8.5011
51.0837,6.6114
40.6338,-79.6203
51.5164,-0.093
41.9602,-72.004
1.3078,103.6818
44.4022,26.0624
22.2908,114.1501
55.4167,24
39.9075,116.3972
52.2394,21.0362
44.0915,-121.4073
42.2284,-87.9722
25.7903,-80.1255
50.1188,8.6843
48.8582,2.3387
55.9082,-4.2292
51.7821,5.8562
43.1667,-2.5333
50.1188,8.6843
36.5149,-4.8838
40.8364,-74.1403
37.3931,-121.962
50.1188,8.6843
40.2783,-111.7198
50.458,30.5303
48.8582,2.3387
52.2777,-0.8284
37.4585,126.7015
50.5248,12.097
42.4125,-71.0034
-31.9474,115.8648
54.2746,-8.4761
37.751,-97.822
53.1952,44.9949
51.2993,9.491
43.7338,-79.3325
45.8324,14.9256
60.1719,24.9347
43.7941,-79.7011
50.1188,8.6843
44.0197,-123.1008
60.1719,24.9347
51.2993,9.491
47.394,8.445
53.3379,-6.2591
45.6656,-73.8183
51.2993,9.491
37.3931,-121.962
1.3078,103.6818
50.1188,8.6843
37.2555,-80.0531
50.1188,8.6843
51.2993,9.491
41.2591,-95.8517
-36.8506,174.7679
49.1156,10.7511
37.751,-97.822
50.1084,8.6841
32.1045,34.9576
39.9625,-83.0061
50.1188,8.6843
48.8582,2.3387
60.1719,24.9347
51.2993,9.491
48.8582,2.3387
40.495,-111.4102
40.793,-74.0247
37.4585,126.7015
30.6622,-97.931
49.1156,10.7511
39.9625,-83.0061
32.9473,-96.7028
-36.8506,174.7679
37.8107,-122.2479
1.3078,103.6818
48.8323,2.4075
33.5231,-84.3579
50.05,14.4
33.4342,-111.8454
33.93,-117.9477
51.4964,-0.1224
38.0936,-78.5623
30.2095,-97.7972
51.2993,9.491
1.385,103.7473
45.8234,-119.7257
22.2578,114.1657
33.2727,-111.8278
50.2546,18.9974
22.2578,114.1657
1.3078,103.6818
41.6172,-87.8419
50.458,30.5303
37.3326,-121.89
52.1928,5.4199
39.854,-75.7044
39.0469,-77.4903
37.3793,-122.12
38.5281,-76.9842
49.5985,10.997
49.1156,10.7511
48.8582,2.3387
49.4199,2.823
55.7386,37.6068
55.7386,37.6068
51.9981,4.198
48.8582,2.3387
52.3759,4.8975
53.3379,-6.2591
43.8947,-69.6307
51.2993,9.491
-33.8715,151.2006
47.5736,-94.7896
37.751,-97.822
51.2993,9.491
51.9935,1.073
-33.8715,151.2006
40.793,-74.0247
48.8323,2.4075
-34.6049,-58.4455
45.4995,-73.5848
40.7886,-74.1634
48.8582,2.3387
37.751,-97.822
49.2114,-124.0201
-36.8506,174.7679
-34.0486,18.4811
55.7386,37.6068
37.751,-97.822
34.1004,-118.2946
49.405,11.1617
22.5559,114.0577
51.2993,9.491
48.8582,2.3387
1.3036,103.8554
45.4722,9.1922
60.1719,24.9347
60.1719,24.9347
45.8234,-119.7257
51.9179,4.4901
39.9625,-83.0061
47.3682,8.5671
42.3388,-71.0726
51.2993,9.491
51.2993,9.491
39.018,-77.539
34.6946,135.5021
31.2222,121.4581
34.7732,113.722
43.3656,-72.3442
37.5625,-122.0004
51.5054,5.9494
39.5473,-119.7951
39.0469,-77.4903
51.816,4.664
48.8582,2.3387
40.793,-74.0247
50.1188,8.6843
33.4413,-112.0421
44.8328,-93.4396
51.5368,-0.6718
52.5312,13.3878
48.2048,16.3801
37.751,-97.822
34.5435,-77.4086
29.7738,-95.406
22.2908,114.1501
46.9417,16.0028
41.4247,-105.4781
55.7386,37.6068
38.9637,-77.6099
51.7278,5.5319
53.9425,10.3137
45.8234,-119.7257
50.1188,8.6843
37.9921,-1.1201
1.3036,103.8554
48.8582,2.3387
32.8608,-79.9746
49.1156,10.7511
50.1188,8.6843
37.3931,-121.962
47.6645,8.0051
48.8582,2.3387
46.0503,14.5046
35.4343,139.6466
39.9075,116.3972
45.4722,9.1922
41.9905,-87.6679
33.1962,-80.0245
16.1667,107.8333
49.1156,10.7511
52.5275,5.7271
39.0715,-76.6963
34.0485,-118.2529
49.405,11.1617
53.7837,10.3509
-12.8671,-38.4807
50.458,30.5303
38.768,-121.3349
31.0682,-97.392
-33.4513,-70.6653
49.1156,10.7511
37.751,-97.822
51.2993,9.491
-37.8159,144.9669
52.5275,5.7271
48.1418,11.5642
50.1188,8.6843
1.3036,103.8554
51.2993,9.491
37.3931,-121.962
38.2132,-84.5455
55.7386,37.6068
49.1156,10.7511
51.2993,9.491
50.6589,8.7289
55.7386,37.6068
15,-86.5
36.0409,-115.0829
10.0029,-84
55.7483,37.6171
39.0469,-77.4903
25.0504,121.5324
39.0469,-77.4903
45.6435,-122.6247
-27.4679,153.0325
50.1188,8.6843
49.1156,10.7511
45.8234,-119.7257
48.4653,35.033
51.2993,9.491
42.696,23.332
50.1188,8.6843
39.9625,-83.0061
49.1156,10.7511
51.2993,9.491
37.3388,-121.8916
22.2578,114.1657
40.8541,-76.7909
1.3036,103.8554
52.1426,11.6462
49.1156,10.7511
52.2975,5.1587
49.1156,10.7511
29.3645,47.9889
48.8582,2.3387
47.4049,8.4631
51.2993,9.491
50.0804,14.5045
39.9625,-83.0061
52.5312,13.3878
1.3078,103.6818
43.1479,12.1097
34.7662,-106.1355
34.0544,-118.244
47.9989,10.787
49.1156,10.7511
43.1604,-88.1173
43.6909,-79.3098
40.7099,-73.9591
37.4585,126.7015
48,68
50.7573,3.9708
45.5242,-122.6684
39.0469,-77.4903
36.1579,-86.8608
53.3379,-6.2591
42.9016,-88.0095
42.4881,-71.2758
51.9981,4.198
48.5855,7.7418
39.0469,-77.4903
48.7262,7.0862
40.759,-111.8876
40.8229,-74.4592
30.3773,-97.71
51.1202,-113.9429
50.6326,13.8271
49.3848,-123.331
60.1719,24.9347
40.793,-74.0247
51.2993,9.491
37.751,-97.822
1.3036,103.8554
42.1597,-88.1414
-33.8715,151.2006
9.8703,-83.9018
60.1719,24.9347
33.6527,-117.5953
48.1169,11.4307
34.7732,113.722
45.8234,-119.7257
44.9402,-93.2188
59.3287,18.0717
53.3379,-6.2591
-36,-59.9964
35.8559,139.6416
52.352,4.9392
22.2578,114.1657
48.2048,16.3801
60.1719,24.9347
49.4527,11.0783
39.9655,-76.2809
52.352,4.9392
51.2993,9.491
55.7483,37.6171
-32.8417,-68.8417
27.9091,-82.8028
33.5631,-117.2738
50.9341,4.0392
37.0313,-122.1198
51.9045,-0.1984
47.3503,8.5561
41.7299,-72.8433
56.0133,92.7885
51.2993,9.491
35.6893,139.6899
54.6161,39.7376
50.1188,8.6843
42.696,23.332
49.2327,16.6442
45.3161,-73.8736
32.8608,-79.9746
45.7126,-122.6239
39.997,-105.0974
60.1719,24.9347
37.751,-97.822
39.0469,-77.4903
31.5,34.75
49.405,11.1617
52.352,4.9392
60.1717,24.9349
40.5859,-74.6832
49.1156,10.7511
60.1719,24.9347
51.5164,-0.093
59.3688,18.118
52.3824,4.8995
41.5576,-90.5461
42.8704,-85.6682
51.4889,-0.2318
40.3969,-111.7919
51.2993,9.491
51.2993,9.491
48.8582,2.3387
37.751,-97.822
54.2021,37.6179
45.8234,-119.7257
37.9842,23.7353
-23.6283,-46.6409
43.6547,-79.3623
35.9145,-78.9225
49.3633,8.5881
51.2993,9.491
-33.8715,151.2006
42.1513,24.7518
45.4605,-73.6305
37.751,-97.822
40.7009,-73.9461
52.3824,4.8995
48.8582,2.3387
3.2038,101.7189
43.3843,5.5806
43.3843,5.5806
50.1188,8.6843
39.0448,-77.6042
60.1719,24.9347
45.3838,4.292
38.8452,-77.4651
60.1719,24.9347
59.8983,30.2618
59.8983,30.2618
40.7037,-111.8094
41.294,-96.0541
51.5041,-0.2022
33.844,-84.4784
50.1188,8.6843
37.2507,-121.836
55.4167,24
45.2815,-93.4195
50.9892,11.298
51.2993,9.491
53.5222,-113.4551
41.0214,28.9948
50.1188,8.6843
51.2993,9.491
60.1719,24.9347
49.1156,10.7511
33.4889,-112.2173
59.955,10.859
50.0853,14.411
51.2993,9.491
51.2993,9.491
49.405,11.1617
59,26
53.598,12.7636
52.1905,4.4756
48.8582,2.3387
38.7472,-90.7247
49.1156,10.7511
43.6547,-79.3623
-23.5335,-46.6359
47.1841,7.7168
51.2993,9.491
51.9981,4.198
1.3673,103.8014
51.6102,4.7446
37.5433,126.9073
48.8582,2.3387
51.2993,9.491
49.405,11.1617
22.2578,114.1657
40.1041,-80.6425
52.0788,5.1347
59.2735,18.01
44.3546,-79.6889
50.0853,14.411
40.9451,-74.2531
43.6319,-79.3716
60.1719,24.9347
52.0758,4.2925
45.2508,10.6742
51.2993,9.491
43.6138,-116.3972
48.8582,2.3387
46.3329,6.1898
48.8582,2.3387
30.2423,-97.7672
32.9511,-117.2241
49.1156,10.7511
61.0681,28.1733
48.7195,21.2635
51.1878,6.8607
57.8469,61.6946
52.3824,4.8995
41.3296,-72.9678
39.0469,-77.4903
51.2993,9.491
42.4211,-82.1939
45.4995,-73.5848
51.9981,4.198
19.0748,72.8856
51.1193,13.7512
55.7946,38.4285
64.1369,-21.9139
50.0853,14.411
